Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2021,Commerce Dept,Oil Overcharge,Energy Resources,Energy Resources,0,0,0,0,0,0
2021,Commerce Dept,Other Misc Special Revenue,Insurance,Insurance,300000,0,222306.37,77693.63,222306.37,0
2021,Commerce Dept,Other Misc Special Revenue,Reinsurance Program,Reinsurance Program,82173433.07,0,74395140,7778293.07,74395140,0
2021,Commerce Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Commerce Dept,Petroleum Tank Release Cleanup,Petroleum Tank Cleanup Fund,Petroleum Tank Cleanup Fund,3980121.13,0,3980121.13,0,4004776.68,24655.55
2021,Commerce Dept,Renewable Development,Energy Resources,Energy Resources,6894698.27,0,6894698.27,0,6898424.54,3726.27
2021,Commerce Dept,Restrict Misc Special Revenue,Administrative Services -Commerce,Administrative Services-Commerce,1654124.32,0,1654124.32,0,1654124.32,0
2021,Commerce Dept,Restrict Misc Special Revenue,Energy Resources,Energy Resources,10120977.1,0,7917283.85,2203693.25,7942694.53,25410.68
2021,Commerce Dept,Restrict Misc Special Revenue,Enforcement,Enforcement,7156625.12,0,7149197.87,7427.25,7149231.87,34
2021,Commerce Dept,Restrict Misc Special Revenue,Financial Institutions,Financial Institutions,11863669.1,0,9784014.99,2079654.11,9784040.71,25.72
2021,Commerce Dept,Restrict Misc Special Revenue,Telecommunications,Telecommunications,3077343.03,0,2872725.73,204617.3,2872725.73,0
2021,Commerce Dept,Restrict Misc Special Revenue,Weights & Measures,Weights & Measures,3445748.54,0,3445748.54,0,3447163.4,1414.86
2021,Commerce Dept,Workers Compensation,Enforcement,Enforcement,188517.35,0,188517.35,0,188517.35,0
2021,Commerce Dept,Workers Compensation,Insurance,Insurance,559000,0,559000,0,559000,0
2021,Corrections Dept,COVID Minnesota,Correctional Institutions,Institution Support Services,0,0,0,0,0,0
2021,Corrections Dept,Coronavirus Relief Fund,Community Services,Community Support Services,1002696.77,0,1002696.77,0,1002696.77,0
2021,Corrections Dept,Coronavirus Relief Fund,DOC Operations Support,Operations Support Services,50000,0,50000,0,50000,0
2021,Corrections Dept,Coronavirus Relief Fund,Incarceration & Pre-Release Sv,Institution Support Services,10414758.03,0,10414758.03,0,10414758.03,0
2021,Corrections Dept,Correctional Industries,Incarceration & Pre-Release Sv,Correctional Industries,44409515.36,0,42885500.28,1524015.08,42892033.55,6533.27
2021,Corrections Dept,Federal,Community Services,Reentry Services,0,0,0,0,0,0
2021,Corrections Dept,Federal,Community Services,Victim Assist/Restorative Just,184266.19,0,184266.19,0,184266.19,0
2021,Corrections Dept,Federal,Community Supv & Post-Rel Svcs,Community Support Services,0,0,0,0,0,0
2021,Corrections Dept,Federal,Community Supv & Post-Rel Svcs,Reentry Services,123547.3,0,123547.3,0,123547.3,0
2021,Corrections Dept,Federal,Community Supv & Post-Rel Svcs,Victim Assist/Restorative Just,-1.48,0,-1.48,0,-1.48,0
2021,Corrections Dept,Federal,Correctional Institutions,Education,74975.06,0,74975.06,0,74975.06,0
2021,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Education,2785819.23,0,963233.95,1822585.28,983253.94,20019.99
2021,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Health Services-Corrections,303002.7,0,121461.87,181540.83,121461.87,0
2021,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Institution Support Services,2092.9,0,2092.9,0,2092.9,0
2021,Corrections Dept,Federal,Incarceration & Pre-Release Sv,MCF-Red Wing,293530.48,0,145278.12,148252.36,231549.06,86270.94
2021,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Office of Special Investigations,12151.49,0,11953.61,197.88,12151.49,197.88
2021,Corrections Dept,General,Community Services,Community Support Services,0,0,0,0,0,0
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Community Support Services,1786577.51,0,1786577.51,0,1812308.72,25731.21
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Facilities Planning & Inspection,892565.04,0,892565.04,0,892565.04,0
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Grants/Subsidy/Offender Suprt,77680482.02,0,77680482.02,0,77817482.2,137000.18
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Hearings and Release,2367200.71,0,2367200.71,0,2374000.71,6800
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Instn Comm Svcs Work Crews,2243742.57,0,2243742.57,0,2256175.72,12433.15
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Probation & Supervised Release,29905244.95,0,29905244.95,0,29932784.91,27539.96
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Reentry Services,2675716.27,0,2675716.27,0,2678896.81,3180.54
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Risk Assess/Comm Notification,2133125.68,0,2133125.68,0,2133148.18,22.5
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Sentencing to Service,2103167.93,0,2103167.93,0,2113435.96,10268.03
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Special Supervision,8404042.37,0,8404042.37,0,8425449.62,21407.25
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Victim Assist/Restorative Just,713.36,0,713.36,0,713.36,0
2021,Corrections Dept,General,Community Supv & Post-Rel Svcs,Work Release,4806562.51,0,4806562.51,0,4806562.51,0
2021,Corrections Dept,General,Correctional Institutions,Health Services-Corrections,34284,0,34284,0,420500,386216
2021,Corrections Dept,General,Correctional Institutions,Institution Support Services,0,0,0,0,0,0
2021,Corrections Dept,General,Correctional Institutions,MCF-Red Wing,358242.12,0,358242.12,0,358242.12,0
2021,Corrections Dept,General,Correctional Institutions,Ombudsperson for Corrections,822193.24,0,822193.24,0,878140.79,55947.55
2021,Corrections Dept,General,DOC Operations Support,Operations Support Services,917961.47,0,917961.47,0,923530.97,5569.5
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,Education,10673559.02,0,10673559.02,0,10674217,657.98
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,Health Services-Corrections,90279826.94,0,90279826.94,0,95553553.89,5273726.95
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,Institution Support Services,43484808.08,0,43484808.08,0,46305811.01,2821002.93
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF - SHAKOPEE - CIP,1340515.04,0,1340515.04,0,1340515.04,0
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,6165503.99,0,6165503.99,0,6167200.79,1696.8
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Faribault,48639694.72,0,48639694.72,0,48639703.05,8.33
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Lino Lakes,35016129.09,0,35016129.09,0,35381109.03,364979.94
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Moose Lake,30979224.41,0,30979224.41,0,30980184.15,959.74
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,26433587.48,0,26433587.48,0,26436373.88,2786.4
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Red Wing,15091594.56,0,15091594.56,0,15095088.68,3494.12
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Rush City,30045567.82,0,30045567.82,0,30045567.82,0
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Shakopee,19383375.95,0,19383375.95,0,19394145.71,10769.76
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-St. Cloud,34045803.84,0,34045803.84,0,34948687.09,902883.25
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Stillwater,45298168.83,0,45298168.83,0,45326797.62,28628.79
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Willow River-CIP,5874595.92,0,5874595.92,0,5874935.72,339.8
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,Office of Special Investigations,6285543.64,0,6285543.64,0,6417685.94,132142.3
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,Safety,1006850.1,0,1006850.1,0,1006850.1,0
2021,Corrections Dept,General,Incarceration & Pre-Release Sv,Transportation,2656685.13,0,2656685.13,0,2662657.42,5972.29
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Employee Development,1542012.38,0,1542012.38,0,1548341.02,6328.64
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Financial Services,5184971.21,0,5184971.21,0,5185099,127.79
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Human Resources,4615928.54,0,4615928.54,0,4631760.41,15831.87
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Information and Technology,10557807.47,0,10557807.47,0,10575532.57,17725.1
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Offender Records,750960.55,0,750960.55,0,750981.55,21
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Office Services,538979.68,0,538979.68,0,547222.68,8243
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Operations Support Services,3183227.36,0,3183227.36,0,3226267.73,43040.37
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Planning and Performance,696779.86,0,696779.86,0,696779.86,0
2021,Corrections Dept,General,Org Regulatory & Admin Svc,Policy and Legal Services,1329596.17,0,1329596.17,0,1335907.03,6310.86
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,Education,0,0,0,0,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,Health Services-Corrections,0,0,0,0,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,Institution Support Services,0,0,0,0,1017.85,1017.85
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF - SHAKOPEE - CIP,1000.04,0,0.04,1000,0.04,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,14.88,0,0,14.88,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Faribault,696.57,0,0,696.57,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Lino Lakes,1032.11,0,5,1027.11,5,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Moose Lake,17.71,0,0,17.71,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,100,0,0,100,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Red Wing,3022.58,0,3022.58,0,3022.58,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Rush City,104.55,0,0,104.55,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Shakopee,245.32,0,71.67,173.65,71.67,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-St. Cloud,20,0,0,20,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Stillwater,99.54,0,0,99.54,0,0
2021,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Willow River-CIP,25,0,0,25,0,0
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,Institution Support Services,1855543.37,0,1855543.37,0,1862000,6456.63
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF - TOGO - CIP MALE,846.34,0,522.15,324.19,522.15,0
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Faribault,324360.81,0,324360.81,0,325262.16,901.35
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Lino Lakes,288985.95,0,273600.78,15385.17,273632.78,32
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Moose Lake,152160.22,0,152160.22,0,152160.22,0
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Oak Park Heights,67696.92,0,67696.92,0,67696.92,0
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Red Wing,16027.38,0,16027.38,0,16172.83,145.45
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Rush City,203815.79,0,203815.79,0,203815.79,0
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Shakopee,188471.12,0,184127.66,4343.46,184127.66,0
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-St. Cloud,57084.58,0,38715.97,18368.61,43391.96,4675.99
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Stillwater,187773.35,0,187773.35,0,187773.35,0
2021,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Willow River-CIP,1335.67,0,0,1335.67,0,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Correctional Industries,553663.17,0,480097.17,73566,480097.17,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Education,5069880.69,0,4558445.71,511434.98,4558445.71,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Health Services-Corrections,88659.59,0,88659.59,0,88659.59,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Institution Support Services,6488.37,0,897,5591.37,897,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,4855.03,0,1723.12,3131.91,1723.12,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Faribault,234023.53,0,216730.58,17292.95,216730.58,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Lino Lakes,156227.25,0,155738.45,488.8,155738.45,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Moose Lake,37886.54,0,18574.01,19312.53,18574.01,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,9919.14,0,9919.14,0,9919.14,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Red Wing,4540.79,0,1663.39,2877.4,1663.39,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Rush City,992.26,0,150,842.26,150,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Shakopee,39754.03,0,28874.28,10879.75,28874.28,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-St. Cloud,21191.89,0,12202.08,8989.81,12202.08,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Stillwater,11166.19,0,-1223.42,12389.61,-1223.42,0
2021,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Willow River-CIP,2116.1,0,758.44,1357.66,758.44,0
2021,Corrections Dept,Other Misc Special Revenue,Org Regulatory & Admin Svc,Operations Support Services,821558.37,0,590539.3,231019.07,590539.3,0
2021,Corrections Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Corrections Dept,Restrict Misc Special Revenue,Community Services,Facilities Planning & Inspection,12665.92,0,12665.92,0,20915.92,8250
2021,Corrections Dept,Restrict Misc Special Revenue,Community Services,Victim Assist/Restorative Just,0,0,0,0,0,0
2021,Corrections Dept,Restrict Misc Special Revenue,Community Supv & Post-Rel Svcs,Instn Comm Svcs Work Crews,1601224.85,0,945767.85,655457,945767.85,0
2021,Corrections Dept,Restrict Misc Special Revenue,Community Supv & Post-Rel Svcs,Sentencing to Service,1878556.28,0,1726537.69,152018.59,1729077.39,2539.7
2021,Corrections Dept,Restrict Misc Special Revenue,Correctional Institutions,Institution Support Services,0,0,0,0,0,0
2021,Corrections Dept,Restrict Misc Special Revenue,DOC Operations Support,Planning and Performance,0,0,0,0,0,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Corr Institutn-Special Revenue,10825,0,0,10825,0,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Education,601093.52,0,256639.99,344453.53,256639.99,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Health Services-Corrections,441489.57,0,371559.07,69930.5,371559.07,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Institution Support Services,27443.25,0,0,27443.25,0,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,33,0,33,0,33,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Faribault,367768.5,0,367768.5,0,367831.93,63.43
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Lino Lakes,216464.89,0,202792.98,13671.91,202856.33,63.35
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Moose Lake,34832.67,0,34832.67,0,34832.67,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,46293.24,0,46293.24,0,46293.24,0
2021,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Red Wing,35,0,35,0,35,0
