Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2026,Children Youth & Families Dept,Federal TANF,Forecast Programs,MFIP Diversionary Work Program,0,0,0,0,0,0
2026,Children Youth & Families Dept,Federal TANF,Grant Programs,Support Services Grants,0,0,0,0,0,0
2026,Children Youth & Families Dept,Federal TANF,Operations and Administration,Agencywide Supports,0,0,0,0,0,0
2026,Children Youth & Families Dept,Federal TANF,Operations and Administration,Family Well-Being,0,0,0,0,0,0
2026,Children Youth & Families Dept,Federal TANF,Technical&Fiduciary Activities,Technical&Fiduciary Activities,0,0,0,0,0,0
2026,Children Youth & Families Dept,General,Forecast Programs,Early Child Family Education,0,0,0,0,0,0
2026,Children Youth & Families Dept,General,Forecast Programs,Health&Developmental Screening,0,0,0,0,0,0
2026,Children Youth & Families Dept,General,Forecast Programs,MFIP Child Care Assistance,100244000,0,1875427,98368573,100244000,98368573
2026,Children Youth & Families Dept,General,Forecast Programs,MFIP Diversionary Work Program,103272000,0,46992706.54,56279293.46,103272000,56279293.46
2026,Children Youth & Families Dept,General,Forecast Programs,Northstar Care for Children,110214000,3173047.16,59039842.43,48001110.41,110214000,48001110.41
2026,Children Youth & Families Dept,General,Grant Programs,BSF Child Care Assistance Grts,133959000,0,403724,133555276,133959000,133555276
2026,Children Youth & Families Dept,General,Grant Programs,Child & Community Service Grts,84653000,0,77927910.2,6725089.8,84653000,6725089.8
2026,Children Youth & Families Dept,General,Grant Programs,Child & Economic Support Grts,27474347.54,14690850.35,10160176.57,2623320.62,25984400.57,1133373.65
2026,Children Youth & Families Dept,General,Grant Programs,Child Care Development Grants,209157673.5,4928201.43,71714205.39,132515266.68,209157673.5,132515266.68
2026,Children Youth & Families Dept,General,Grant Programs,Child Support Enforcement Grts,0,0,0,0,0,0
2026,Children Youth & Families Dept,General,Grant Programs,Children's Services Grants,37841076.34,12859239.05,5078389.21,19903448.08,37841076.34,19903448.08
2026,Children Youth & Families Dept,General,Grant Programs,Early Learning Grants,36014000,26483688.86,9530311.14,0,36014000,0
2026,Children Youth & Families Dept,General,Grant Programs,Support Services Grants,13433000,1622719.84,4358643.79,7451636.37,13433000,7451636.37
2026,Children Youth & Families Dept,General,Grant Programs,Youth Services Grants,15391000,10640702.19,239730.81,4510567,15391000,4510567
2026,Children Youth & Families Dept,General,Operations and Administration,Agencywide Supports,75329598.18,33611790.86,17839748.05,54235556.56,69269828.1,17818289.19
2026,Children Youth & Families Dept,General,Operations and Administration,Child Safety & Permanency,19547670.54,11575322.43,4985431.65,14337009.93,19547670.54,2986916.46
2026,Children Youth & Families Dept,General,Operations and Administration,Early Childhood,17194937.81,4309161.72,2441765.57,14228894.38,16938781.01,10187853.72
2026,Children Youth & Families Dept,General,Operations and Administration,Economic Opp & Youth Services,4581372,2506985.89,1471700.78,2821064.75,4581372,602685.33
2026,Children Youth & Families Dept,General,Operations and Administration,Family Well-Being,11080222,5448145.4,4005886.72,6620690.71,11080222,1626189.88
2026,Children Youth & Families Dept,Gift,Grant Programs,Children's Services Grants,0,0,0,0,0,0
2026,Children Youth & Families Dept,Gift,Operations and Administration,Child Safety & Permanency,2562.18,0,0,2562.18,0,0
2026,Children Youth & Families Dept,Opiate Epidemic Response,Grant Programs,Child & Community Service Grts,3412627.6,0,1064602.4,2348025.2,3412627.6,2348025.2
2026,Children Youth & Families Dept,Other Misc Special Revenue,Grant Programs,Child & Economic Support Grts,2907000,491877.17,2415122.83,0,2907000,0
2026,Children Youth & Families Dept,Other Misc Special Revenue,Grant Programs,Child Support Enforcement Grts,604836.69,0,2036.73,602799.96,50000,47963.27
2026,Children Youth & Families Dept,Other Misc Special Revenue,Grant Programs,Children's Services Grants,36106736.28,6569709.1,3515303.61,26021723.57,25485200,15400187.29
2026,Children Youth & Families Dept,Other Misc Special Revenue,Grant Programs,Early Learning Grants,219541579.25,122665395.32,44062531.12,52813652.81,219541579.25,52813652.81
2026,Children Youth & Families Dept,Other Misc Special Revenue,Operations and Administration,Agencywide Supports,228240907.6,22887738.48,7569011.57,205268283.83,96911497.18,66454747.13
2026,Children Youth & Families Dept,Other Misc Special Revenue,Operations and Administration,Child Safety & Permanency,18823364.72,9593632.85,3141655.62,9371065.75,17728988.89,4993700.42
2026,Children Youth & Families Dept,Other Misc Special Revenue,Operations and Administration,Early Childhood,12794693.73,3372898.91,758568.23,10125332.2,12475181.33,8343714.19
2026,Children Youth & Families Dept,Other Misc Special Revenue,Operations and Administration,Family Well-Being,247134.3,35967.82,33105.68,214028.62,247134.3,178060.8
2026,Children Youth & Families Dept,Other Misc Special Revenue,Technical&Fiduciary Activities,Technical&Fiduciary Activities,8279259.66,0,186634.79,8092624.87,7705000,7518365.21
2026,Children Youth & Families Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Children Youth & Families Dept,Restrict Misc Special Revenue,Forecast Programs,MFIP Diversionary Work Program,824885.66,0,0,824885.66,824885.66,824885.66
2026,Children Youth & Families Dept,Restrict Misc Special Revenue,Grant Programs,Child Support Enforcement Grts,1508948.27,4382.69,197001,1307564.58,1508948.27,1307564.58
2026,Children Youth & Families Dept,Restrict Misc Special Revenue,Grant Programs,Children's Services Grants,3880068.25,645730,96418.75,3137919.5,1355830,613681.25
2026,Children Youth & Families Dept,Restrict Misc Special Revenue,Grant Programs,Support Services Grants,113837,0,0,113837,113837,113837
2026,Children Youth & Families Dept,Restrict Misc Special Revenue,Operations and Administration,Agencywide Supports,8235881,734360.25,281277.75,7220243,1100000,84362
2026,Children Youth & Families Dept,Restrict Misc Special Revenue,Operations and Administration,Child Safety & Permanency,389309.56,140000,0,389309.56,140404.23,404.23
2026,Children Youth & Families Dept,Restrict Misc Special Revenue,Operations and Administration,Family Well-Being,37488.45,37488.45,0,37488.45,37488.45,0
2026,Children Youth & Families Dept,State Government Special Rev,Operations and Administration,Agencywide Supports,732000,621602.55,82290.35,649709.65,732000,28107.1
2026,Chiropractors Board,Health Related Boards,Chiropractors Board Of,Chiropractors Board Of,1034932.12,474688.66,334964.26,561959.63,1034932.12,225279.2
2026,Chiropractors Board,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Chiropractors Board,Restrict Misc Special Revenue,Chiropractors Board Of,Chiropractors Board Of,6885.25,3988,1312,1585.25,5300,0
2026,Clemency Review Commission,General,Clemency Review Commission,Clemency Review Commission,1541392.99,552516.17,355229.51,982088.34,1541392.99,633647.31
2026,Clemency Review Commission,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Climate Innovn Finance Authrty,Climate Innovation Finance Aut,Climate Innovn Finance Authrty,Climate Innovn Finance Authrty,102010684.02,2717398.91,7714396.04,91578889.07,28000000,17568205.05
2026,Climate Innovn Finance Authrty,Climate and Economic Dev,Climate Innovn Finance Authrty,Climate Innovn Finance Authrty,0,0,78.58,-78.58,0,-78.58
2026,Climate Innovn Finance Authrty,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Combative Sports Commission,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Commerce Dept,Climate and Economic Dev,Energy Resources,Energy Resources,154896005.48,75831777.83,10493032.67,69313734.39,133195000,46870189.5
2026,Commerce Dept,Family and Medical Benefit Ins,Insurance,Insurance,756000,64000,0,756000,64000,0
2026,Commerce Dept,Federal,Energy Resources,Energy Resources,310987594.26,70283842.3,59123493.7,188921085.05,260406741.08,130999405.08
2026,Commerce Dept,Federal,Enforcement,Enforcement,31819,0,2925.04,28893.96,31289,28363.96
2026,Commerce Dept,Federal,Reinsurance Program,Reinsurance Program,129884177,129884177,0,0,129884177,0
2026,Commerce Dept,General,Administrative Services -Commerce,Administrative Services-Commerce,11538029.52,6246554.08,4082067.29,6221941.51,11538029.52,1209408.15
2026,Commerce Dept,General,Energy Resources,Energy Resources,25802616.56,19600292.06,4363332.47,10695183.92,25802616.56,1838992.03
2026,Commerce Dept,General,Enforcement,Enforcement,6959643.19,3973284,2780937.78,3742205.17,6959643.19,205421.41
2026,Commerce Dept,General,Enforcement,Investigations,124419.2,658,123751.62,9.58,124419.2,9.58
2026,Commerce Dept,General,Financial Institutions,Financial Institutions,3055086.29,1976985.53,1040723.87,1589444.12,3055086.29,37376.89
2026,Commerce Dept,General,Insurance,Insurance,14183650.23,6024381.8,3042036.07,10110952.95,14183650.23,5117232.36
2026,Commerce Dept,General,Telecommunications,Telecommunications,1213655.72,745697.41,326423.98,821889.65,1213655.72,141534.33
2026,Commerce Dept,General,Weights & Measures,Weights & Measures,4272897.66,3128693.08,803702.18,2980911.92,4272897.66,340502.4
2026,Commerce Dept,Gift,Energy Resources,Energy Resources,116559.13,0,0,116559.13,0,0
2026,Commerce Dept,Miscellaneous Agency,Enforcement,Enforcement,60377.85,0,0,60377.85,0,0
2026,Commerce Dept,Other Misc Special Revenue,Energy Resources,Energy Resources,131435746.96,23470195.32,3463584.24,105562522.59,80087174,53153394.44
2026,Commerce Dept,Other Misc Special Revenue,Insurance,Insurance,500000,200983.65,74774.05,356969.95,400000,124242.3
2026,Commerce Dept,Other Misc Special Revenue,Reinsurance Program,Reinsurance Program,480198500.9,137755473,335350,342107677.9,170554823,32464000
2026,Commerce Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Commerce Dept,Petroleum Tank Release Cleanup,Petroleum Tank Cleanup Fund,Petroleum Tank Cleanup Fund,17246642.85,4105907.89,3559681.5,10420593.8,8382289.27,716699.88
2026,Commerce Dept,Renewable Development,Energy Resources,Energy Resources,24693771.88,23352018.15,534073.21,1128131.31,24583985.9,697894.54
2026,Commerce Dept,Restrict Misc Special Revenue,Administrative Services -Commerce,Administrative Services-Commerce,6078606.21,2254564.75,1300579.17,4248027.04,3600000,44856.08
2026,Commerce Dept,Restrict Misc Special Revenue,Energy Resources,Energy Resources,42244879.61,18347684.73,5891191.59,19231889.18,31507849.34,7268973.02
2026,Commerce Dept,Restrict Misc Special Revenue,Enforcement,Enforcement,7829637.16,929755.29,1660912.27,5392724.89,4100000,1509332.44
2026,Commerce Dept,Restrict Misc Special Revenue,Financial Institutions,Financial Institutions,13419783.02,5647694.69,4495553.3,8209472.58,10700000,556752.01
2026,Commerce Dept,Restrict Misc Special Revenue,Insurance,Insurance,6826000,2567836.3,589357.71,3668805.99,3285000,127805.99
2026,Commerce Dept,Restrict Misc Special Revenue,Telecommunications,Telecommunications,5276147.8,1439883.32,573061.9,3342478.62,2136021.49,123076.27
2026,Commerce Dept,Restrict Misc Special Revenue,Weights & Measures,Weights & Measures,3668435.2,1457801.69,1725924.18,1412194.14,3500000,316274.13
2026,Commerce Dept,Workers Compensation,Enforcement,Enforcement,0,0,0,0,0,0
2026,Commerce Dept,Workers Compensation,Insurance,Insurance,600959.97,352779.86,199025.48,401165.36,600959.97,49154.63
2026,Corrections Dept,Correctional Industries,Incarceration & Pre-Release Sv,Correctional Industries,64946639.65,8458110.87,25461012.74,38470386.2,51060659.23,17141535.62
2026,Corrections Dept,Federal,Community Supv & Post-Rel Svcs,Probation & Supervised Release,77436.77,52247.68,6013.46,71423.31,77436.77,19175.63
2026,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Education,762489.68,326925.95,380772.21,376717.47,652446.63,-55251.53
2026,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Health Services-Corrections,120443.74,0,194508.25,-74064.51,120443.74,-74064.51
2026,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Institution Support Services,5199755.15,62375,30125,5107255.15,298000,205500
2026,Corrections Dept,Federal,Incarceration & Pre-Release Sv,MCF-Red Wing,266820.7,72403.9,40714.46,226106.24,130000,16881.64
2026,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Office of Special Investigations,260513.02,164863.44,34316.01,225600.66,253184.18,54004.73
2026,Corrections Dept,Federal,Org Regulatory & Admin Svc,Victim Services,62007.65,3600.73,28436.6,33571.05,38738.74,6701.41
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Community Support Services,22049359.66,14675324.1,1359436.79,18974303.76,21731875.11,5697114.22
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Grants/Subsidy/Offender Suprt,118590209.52,59046819.74,57420238.78,2244934.07,118590209.52,2123151
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Hearings and Release,2802000,1361924.52,1310427.09,1491572.17,2802000,129648.39
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Instn Comm Svcs Work Crews,660000,86.87,1733.83,658179.3,660000,658179.3
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Probation & Supervised Release,33611939.74,18488187.71,12615527.73,19619496.97,31273847.95,170132.51
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Reentry Services,7764707.06,2902272.91,2284869.91,3508899.93,7370000,2182857.18
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Risk Assess/Comm Notification,7912000,4576841.13,3162486.81,1511903.27,7912000,172672.06
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Sentencing to Service,1099.86,11458.57,-10608.71,10858.71,849.86,0
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Special Supervision,8298000,4135822.38,4149002.44,3385856.7,8298000,13175.18
2026,Corrections Dept,General,Community Supv & Post-Rel Svcs,Work Release,6218174.81,2969950.87,2685112.84,1236909.12,6122000,466936.29
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,Education,14948800.63,7651507.17,5969345.21,8775393.19,14883861.6,1263009.22
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,Health Services-Corrections,146445585.22,79163681.07,63850101.12,51134700.21,145561249.26,2547467.07
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,Institution Support Services,74360483.13,28758034.56,22356309.37,38624107.41,74024479.38,22910135.45
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF - SHAKOPEE - CIP,1551470,655099.03,687651.82,861604.83,1551470,208719.15
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,7343015.44,3683749.14,3002786.81,3867486.82,7343015.44,656479.49
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Faribault,57377853.23,29003249.13,26949281.29,25647059.35,57369764,1417233.58
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Lino Lakes,41379714.44,21078004.62,19087069.03,19117154.84,41354927,1189853.35
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Moose Lake,36973728.21,18377736.3,17894239.94,16272074.24,36973728.21,701751.97
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,33494681.09,17553070.33,15502497.55,16361833.16,33492586,437018.12
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Red Wing,18844386.1,9388225.99,8838031.24,9132959.13,18835703,609445.77
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Rush City,36973643.61,19139162.32,16825475.15,17372609.46,36973643.61,1009006.14
2026,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Shakopee,22094953.25,11447328.89,10125943.74,10646570.82,22094953.25,521680.62
