Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2023,Commerce Dept,Renewable Development,Energy Resources,Energy Resources,46927065.43,0,46927065.43,0,46927065.43,0
2023,Commerce Dept,Restrict Misc Special Revenue,Administrative Services -Commerce,Administrative Services-Commerce,2407863.58,0,2390861.68,17001.9,2390861.68,0
2023,Commerce Dept,Restrict Misc Special Revenue,Energy Resources,Energy Resources,14990014.86,8748,10830914.7,4150352.16,14696179.84,3856517.14
2023,Commerce Dept,Restrict Misc Special Revenue,Enforcement,Enforcement,11529609.04,20000,10926314.04,583295,10948722.58,2408.54
2023,Commerce Dept,Restrict Misc Special Revenue,Financial Institutions,Financial Institutions,9253955.71,0,8033245.67,1220710.04,8033245.67,0
2023,Commerce Dept,Restrict Misc Special Revenue,Insurance,Insurance,4166581.29,0,2758929.55,1407651.74,2758929.55,0
2023,Commerce Dept,Restrict Misc Special Revenue,Telecommunications,Telecommunications,3312622.86,0,2132261.7,1180361.16,2132261.7,0
2023,Commerce Dept,Restrict Misc Special Revenue,Weights & Measures,Weights & Measures,3087278,0,3086308,970,3086308,0
2023,Commerce Dept,Workers Compensation,Enforcement,Enforcement,215332.49,0,215332.49,0,215332.49,0
2023,Commerce Dept,Workers Compensation,Insurance,Insurance,395549.01,0,395549.01,0,395549.01,0
2023,Corrections Dept,ARP-State Fiscal Recovery,Incarceration & Pre-Release Sv,Institution Support Services,4886755.82,0,4886755.82,0,4886755.82,0
2023,Corrections Dept,Correctional Industries,Incarceration & Pre-Release Sv,Correctional Industries,48341563,0,46370170.99,1971392.01,46433332.9,63161.91
2023,Corrections Dept,Federal,Community Services,Victim Assist/Restorative Just,0,0,0,0,0,0
2023,Corrections Dept,Federal,Community Supv & Post-Rel Svcs,Community Support Services,890693.3,0,723366.96,167326.34,723366.96,0
2023,Corrections Dept,Federal,Community Supv & Post-Rel Svcs,Reentry Services,396950.33,0,175572.48,221377.85,246817.96,71245.48
2023,Corrections Dept,Federal,Community Supv & Post-Rel Svcs,Victim Assist/Restorative Just,236602.15,0,236602.15,0,236602.15,0
2023,Corrections Dept,Federal,Correctional Institutions,Education,0,0,0,0,0,0
2023,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Education,1474372.45,0,1474372.45,0,1474372.45,0
2023,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Health Services-Corrections,1696874.12,0,1695485.03,1389.09,1696861.97,1376.94
2023,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Institution Support Services,3133139.28,0,3000255.43,132883.85,3002245.87,1990.44
2023,Corrections Dept,Federal,Incarceration & Pre-Release Sv,MCF-Red Wing,141139.08,0,141139.08,0,141139.08,0
2023,Corrections Dept,Federal,Incarceration & Pre-Release Sv,Office of Special Investigations,13549.07,0,13549.07,0,13549.07,0
2023,Corrections Dept,Federal,Org Regulatory & Admin Svc,Operations Support Services,20000,0,15613.61,4386.39,15613.61,0
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Community Support Services,3558823.37,0,3558823.37,0,3642247.02,83423.65
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Grants/Subsidy/Offender Suprt,79849406.28,0,79849406.28,0,80335518.01,486111.73
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Hearings and Release,2310634.55,0,2310634.55,0,2325074.3,14439.75
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Instn Comm Svcs Work Crews,1614152.19,0,1614152.19,0,1614152.19,0
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Probation & Supervised Release,32290238.53,0,32290238.53,0,32341424.87,51186.34
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Reentry Services,3412286.08,0,3412286.08,0,3461129.67,48843.59
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Risk Assess/Comm Notification,2352429.67,0,2352429.67,0,2352643.92,214.25
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Sentencing to Service,1755325.1,0,1755325.1,0,1755763.63,438.53
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Special Supervision,7757512.68,0,7757512.68,0,7759180.87,1668.19
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Victim Assist/Restorative Just,198960.29,0,198960.29,0,198960.29,0
2023,Corrections Dept,General,Community Supv & Post-Rel Svcs,Work Release,4550331.66,0,4550331.66,0,4551431.66,1100
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,Education,11045089.32,0,11045089.32,0,11177437.86,132348.54
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,Health Services-Corrections,117495049.51,0,117495049.51,0,117842340.19,347290.68
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,Institution Support Services,69504449.65,0,69504449.65,0,69775764.97,271315.32
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF - SHAKOPEE - CIP,1333534.08,0,1333534.08,0,1333994.08,460
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,5108121.34,0,5108121.34,0,5108229.46,108.12
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Faribault,46550886.29,0,46550886.29,0,46555356.58,4470.29
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Lino Lakes,32131312.78,0,32131312.78,0,32143336.71,12023.93
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Moose Lake,29932790.85,0,29932790.85,0,29933783.38,992.53
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,23267647.28,0,23267647.28,0,23268735.94,1088.66
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Red Wing,14451785.45,0,14451785.45,0,14451865.71,80.26
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Rush City,27475491.94,0,27475491.94,0,27482265.55,6773.61
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Shakopee,16927660.85,0,16927660.85,0,16927669.53,8.68
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-St. Cloud,31203688.85,0,31203688.85,0,31251843.94,48155.09
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Stillwater,41143360.12,0,41143360.12,0,41160247.36,16887.24
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,MCF-Willow River-CIP,6014857.02,0,6014857.02,0,6014857.02,0
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,Office of Special Investigations,7078656.25,0,7078656.25,0,7137918.02,59261.77
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,Program Planning,560895.02,0,560895.02,0,692146.6,131251.58
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,Safety,1076952.75,0,1076952.75,0,1077130.02,177.27
2023,Corrections Dept,General,Incarceration & Pre-Release Sv,Transportation,3135651.19,0,3135651.19,0,3194402.56,58751.37
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Employee Development,1595696.29,0,1595696.29,0,1601067.7,5371.41
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Financial Services,5425407.41,0,5425407.41,0,5425407.41,0
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Human Resources,5361742.01,0,5361742.01,0,5363001.32,1259.31
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Information and Technology,9729605.72,0,9729605.72,0,9729605.72,0
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Inspection and Enforcement,1697558.19,0,1697558.19,0,1697558.19,0
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Offender Records,717293.26,0,717293.26,0,717293.36,0.1
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Office Services,621995.48,0,621995.48,0,621995.48,0
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Office of Prof Accountability,728807.79,0,728807.79,0,741982.79,13175
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Operations Support Services,4247977.69,0,4247977.69,0,4251422.43,3444.74
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Planning and Performance,818765.48,0,818765.48,0,818765.48,0
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Policy and Legal Services,1849047.11,0,1849047.11,0,1849047.11,0
2023,Corrections Dept,General,Org Regulatory & Admin Svc,Victim Services,356275.94,0,356275.94,0,356775.94,500
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,Education,0,0,0,0,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,Health Services-Corrections,0,0,0,0,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,Institution Support Services,0,0,0,0,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF - SHAKOPEE - CIP,2000,0,0,2000,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,10.01,0,0.01,10,0.01,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Faribault,1000.18,0,0.18,1000,0.18,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Lino Lakes,293.21,0,0,293.21,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Moose Lake,12.58,0,12.58,0,12.58,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,150,0,0,150,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Red Wing,4045.18,0,3440.01,605.17,3440.01,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Rush City,10.12,0,0.12,10,0.12,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Shakopee,2222.56,0,1103.71,1118.85,1103.71,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-St. Cloud,20,0,0,20,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Stillwater,6.73,0,0,6.73,0,0
2023,Corrections Dept,Gift,Incarceration & Pre-Release Sv,MCF-Willow River-CIP,10,0,0,10,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,Institution Support Services,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF - TOGO - CIP MALE,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Faribault,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Lino Lakes,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Moose Lake,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Oak Park Heights,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Red Wing,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Rush City,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Shakopee,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-St. Cloud,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Stillwater,0,0,0,0,0,0
2023,Corrections Dept,Miscellaneous Agency,Correctional Institutions,MCF-Willow River-CIP,0,0,0,0,0,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Correctional Industries,636837.78,0,499483.19,137354.59,499483.19,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Education,5423629.17,0,5423628.97,0.2,5423628.97,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Health Services-Corrections,9112622.28,0,314006.28,8798616,314006.28,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,Institution Support Services,2949114.4,0,2448643.57,500470.83,2457933.98,9290.41
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,2139.35,0,948.02,1191.33,948.02,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Faribault,302534.33,0,296367.28,6167.05,296367.28,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Lino Lakes,339580.5,0,339080.5,500,339080.5,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Moose Lake,316579.64,0,313918.4,2661.24,313930.4,12
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,83468.43,0,77486.39,5982.04,77486.39,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Red Wing,42364.91,0,41374.22,990.69,41374.22,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Rush City,217963.3,0,213398.3,4565,213398.3,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Shakopee,130496.86,0,126593.93,3902.93,126593.93,0
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-St. Cloud,102591.09,0,87739.98,14851.11,94512.19,6772.21
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Stillwater,256556.97,0,237376.23,19180.74,247457.34,10081.11
2023,Corrections Dept,Other Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Willow River-CIP,572.18,0,572.18,0,572.18,0
2023,Corrections Dept,Other Misc Special Revenue,Org Regulatory & Admin Svc,Operations Support Services,485585.12,0,485585.12,0,486885.49,1300.37
2023,Corrections Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Corrections Dept,Renewable Development,Incarceration & Pre-Release Sv,Institution Support Services,29323.83,0,23823.83,5500,23823.83,0
2023,Corrections Dept,Restrict Misc Special Revenue,Community Services,Facilities Planning & Inspection,0,0,0,0,0,0
2023,Corrections Dept,Restrict Misc Special Revenue,Community Supv & Post-Rel Svcs,Instn Comm Svcs Work Crews,2206576.3,0,1870094.1,336482.2,1870094.1,0
2023,Corrections Dept,Restrict Misc Special Revenue,Community Supv & Post-Rel Svcs,Sentencing to Service,1535569.06,0,1361041.04,174528.02,1362356.89,1315.85
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Corr Institutn-Special Revenue,72271.18,0,72271.18,0,72271.18,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Education,1113117.1,0,1089235.64,23881.46,1113117.1,23881.46
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Health Services-Corrections,8771.95,0,8771.95,0,8771.95,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Institution Support Services,60261.25,0,0,60261.25,0,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,0,0,0,0,0,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Faribault,172470.3,0,172470.3,0,172470.3,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Lino Lakes,22429.05,0,22429.05,0,22429.05,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Moose Lake,79667.55,0,77166.61,2500.94,77166.61,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Oak Park Heights,57891.92,0,50041.18,7850.74,50041.18,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Red Wing,0,0,0,0,0,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Rush City,133949.33,0,133490.76,458.57,133490.76,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Shakopee,363050.92,0,359865.69,3185.23,359865.69,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-St. Cloud,461714.67,0,461714.67,0,462031.13,316.46
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Stillwater,178370.84,0,144778.1,33592.74,144778.1,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,MCF-Willow River-CIP,599.99,0,599.99,0,599.99,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Office of Special Investigations,0,0,0,0,0,0
2023,Corrections Dept,Restrict Misc Special Revenue,Incarceration & Pre-Release Sv,Program Planning,0,0,0,0,0,0
2023,Corrections Dept,Restrict Misc Special Revenue,Org Regulatory & Admin Svc,Inspection and Enforcement,21541.32,0,7041.32,14500,7041.32,0
2023,Corrections Dept,Social Welfare Agency,Community Services,Victim Assist/Restorative Just,0,0,0,0,0,0
2023,Corrections Dept,Social Welfare Agency,Community Supv & Post-Rel Svcs,Reentry Services,0,0,0,0,0,0
2023,Corrections Dept,Social Welfare Agency,Community Supv & Post-Rel Svcs,Work Release,748143.36,0,748143.36,0,748143.36,0
2023,Corrections Dept,Social Welfare Agency,Incarceration & Pre-Release Sv,MCF - TOGO - CIP MALE,254860.62,0,190878.96,63981.66,190878.96,0
2023,Corrections Dept,Social Welfare Agency,Incarceration & Pre-Release Sv,MCF-Faribault,7613790.96,0,7246516.45,367274.51,7246690.44,173.99
